"feature","01_INACTvsControl","P_01_INACTvsControl","FDR_01_INACTvsControl","01_ACTvsControl","P_01_ACTvsControl","FDR_01_ACTvsControl","01_ACTvsINACT","P_01_ACTvsINACT","FDR_01_ACTvsINACT","01_AA.CTRLvsEA.CTRL","P_01_AA.CTRLvsEA.CTRL","FDR_01_AA.CTRLvsEA.CTRL","01_AA.INACTvsEA.INACT","P_01_AA.INACTvsEA.INACT","FDR_01_AA.INACTvsEA.INACT","01_AA.ACTvsEA.ACT","P_01_AA.ACTvsEA.ACT","FDR_01_AA.ACTvsEA.ACT","01_AA.INACTvsAA.CTRL","P_01_AA.INACTvsAA.CTRL","FDR_01_AA.INACTvsAA.CTRL","01_AA.ACTvsAA.CTRL","P_01_AA.ACTvsAA.CTRL","FDR_01_AA.ACTvsAA.CTRL","01_AA.ACTvsAA.INACT","P_01_AA.ACTvsAA.INACT","FDR_01_AA.ACTvsAA.INACT","01_EA.INACTvsEA.CTRL","P_01_EA.INACTvsEA.CTRL","FDR_01_EA.INACTvsEA.CTRL","01_EA.ACTvsEA.CTRL","P_01_EA.ACTvsEA.CTRL","FDR_01_EA.ACTvsEA.CTRL","01_EA.ACTvsEA.INACT","P_01_EA.ACTvsEA.INACT","FDR_01_EA.ACTvsEA.INACT"
"VAMP2",-0.00165799127567456,2.02656972949233e-05,0.00062086727167174,-0.0211378521998929,0.186292719179377,0.41673573596774,-0.0112605450672021,0.132039205971896,0.54034505828499,-0.0729143315155146,0.0104192521782669,0.254458362278777,0.114219070708137,2.34457924283463e-12,4.19487337358662e-11,-0.00146563728011587,0.0560787312010963,0.258336587932503,0.0166560637920832,0.00638367840177101,0.0916626834798639,-0.00104705133604985,0.985608731371136,0.998264022325069,-0.00842914212447105,0.428533529997126,0.695671314930399,-0.0143263622716099,0.00306538152533442,0.029792503875851,-0.0369432127328149,0.0808449884634862,0.375773057965475,-0.0175606575672028,0.035997326997909,0.362907507473146
"VAPA",0.00967949772482071,0.00351992770411564,0.0138738670910757,NA,NA,NA,-0.00870519262200679,0.196868484793451,0.591474047602982,NA,NA,NA,0.0519592872190372,1.6044794271738e-11,1.49286346702258e-10,-0.0015874512734279,0.340430347283923,0.630714660875084,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128727329226874,0.0214744837217363,0.0890589847464984,0.00530852094889516,0.495629948408075,0.808575287276236,-0.0115970681448576,0.18980614004735,0.594765887074347
"VPREB3",0.0195838620852102,0.000544956977449797,0.00427094189303678,0.0188030301521412,0.0227899094750201,0.130662147656782,-0.0037167901712126,0.249569296289235,0.641532988603613,0.0186284855153285,0.891051411199355,0.98510688098045,-0.0330271355397654,4.67616875797342e-08,8.7731325218296e-08,-0.00647849584115708,0.095405860065577,0.339805936662136,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0225492950028729,0.000658430906445724,0.0124562130107189,0.0169881948941487,0.184007407526986,0.555097555297286,-0.0071400983370386,0.582806021204043,0.823945981591127
"VPS13B",-0.0132887598928637,0.0144194004330985,0.0369531402734159,-0.00504281139259343,0.760455732438623,0.863039203676677,0.00666077974858883,0.415283202883384,0.749764696608462,-0.00388229349801594,0.980078422363234,0.987969552978075,-0.0281146925527706,0.000104524784821528,0.00013042742829042,0.0224463866723426,0.0242295500754783,0.182053537210957,-0.00435312853867058,0.345915330013569,0.543581232878466,0.0135850809661202,0.506513955299927,0.739923207428734,0.00690330747027867,0.234230890066065,0.557596454925243,-0.0189719600744089,0.0187150716502093,0.0831746009675727,-0.0193969588012471,0.172442254328646,0.539883980212063,0.00410978388875691,0.250494315342378,0.659810201251485
"WAC",-0.0177139876370409,0.00438420247341812,0.0162360025663946,-0.0215494899266714,0.0205047891964142,0.123619706386978,-0.00783695149849825,0.621608237244812,0.8542488563882,0.100598173394519,0.0598207655630694,0.397949148251857,-0.00458651007394584,5.5389680765867e-12,7.07665175157943e-11,-0.0596609597788978,0.0179202901902921,0.151947800504481,-0.010616270955721,0.0611953537531351,0.231563218601863,-0.0620411730790403,0.0346547820058451,0.260729520419073,-0.0298257896149974,0.0357579988527441,0.258729759451064,-0.0219801017357436,0.0262652277326149,0.100993287166559,-0.009975800743043,0.463814140229382,0.798778598944518,0.0102713391643969,0.421138336793699,0.748248931724654
"WWOX",0.00311377472304972,0.00582471964287969,0.0203657892651854,-0.0437533890938441,8.84417755088956e-05,0.00342269671219426,-0.0372289548605496,0.00101857637732212,0.0517150067918669,0.0262651982735156,0.133260744681527,0.514240667629224,-0.122354968639907,4.27069324321922e-05,5.58977586574259e-05,-0.0608352047656608,0.150535832548173,0.417014667437743,0.00727727158930756,0.28311205913355,0.488776281094636,-0.027651574602284,0.00779417199577133,0.12971729107248,-2.79929795560855e-08,0.000658240969821545,0.0658240969821545,-0.00180228461398528,0.125246669666482,0.265566833612859,-0.0227359137287904,0.0567859804322139,0.336145910019399,-0.0177292162032967,0.21862775518034,0.61834715736715
"XIST",-0.00759937772734882,0.0267814424237129,0.0584164795908819,0.00897766721804936,0.0731202445407578,0.253789548316352,0.00606107856623576,0.454276582208939,0.772123739610982,0.0235952301596812,0.0402094512252614,0.344809814616625,0.0320508123572383,6.47315127548893e-07,1.04547499845633e-06,-0.0228778732981255,0.496765944781394,0.742104552942516,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0081895043161942,0.200530425043906,0.354188901144622,0.0101646710307755,0.0429852807932578,0.309398745303686,0.00511470403033164,0.323043375889843,0.701157023204275
"YBX1",0.000867181130769043,0.972248294861748,0.978052762293758,-0.0127344632039296,0.351301471696987,0.566473623111392,-0.00629878749957305,0.751126727408525,0.923488239548099,0.0344344835554281,0.760556722266216,0.951231049507369,-0.0862713025546598,0.00055434560692412,0.000655414142993159,-0.0381500137369011,0.133172251991394,0.394837730904213,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00214503944748376,0.957769468761548,0.96779263762068,-0.00231930034292965,0.718074094378501,0.925291696685334,0.00103379148919569,0.969437061814559,0.985129388354722
"YPEL5",-0.00148677222048177,0.658290104984615,0.690027264011867,0.0106753938479263,0.195108286265387,0.419412761780273,0.014604552742426,0.0131225225693632,0.20679305025438,0.026669820358742,0.01918811791813,0.258955648015186,0.0104746648975261,7.3809156255684e-11,4.38754428853233e-10,-0.0430581585868793,0.00442524015266745,0.0751923690544799,-0.00433709022077741,0.888776129160401,0.924918344476235,0.0477887142450095,0.126544070336236,0.402784648483061,0.0300665608077712,0.0218893445954371,0.219344485034497,-0.00132425077074964,0.791792154281946,0.844604591867201,0.00957204271456211,0.238933560470454,0.608921133775954,0.0121516672478079,0.348690044322744,0.720328610758138
"YWHAB",0.0023240836523378,0.00256224118228968,0.0112872585415898,-0.00616521178977,0.385827485942236,0.595249850860308,-0.00613786013311633,0.143035035501407,0.555651373460595,-0.00667186404823241,0.677536736617247,0.948854579692163,0.0312601838157706,1.65602442756193e-10,8.00879610165543e-10,0.0440376968536606,0.467104737067437,0.728600767020527,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00779846320207903,0.0191366757499198,0.0831746009675727,-0.0144825415206432,0.196369079785445,0.573228338025977,-0.0213101322707797,0.0171010494862138,0.311680418055186
"YWHAZ",-0.00280606773554348,0.26881267303904,0.331224390545362,-0.00117939905403584,0.400475709864501,0.606591388327053,0.00286898122718017,0.926481161087687,0.971337962771086,-0.00181301303183574,0.394140755159072,0.807599214082361,-0.120386304052386,0.000159635203584774,0.000195770392934909,0.0256270876357707,0.244196740550968,0.53388308581124,0.00288921414289363,0.694062919044522,0.789307047519511,0.00913650321629811,0.686088407940723,0.849218127225278,1.25307257302381e-08,0.624775385162899,0.807203340003746,-0.00642589101087322,0.520342728093291,0.649680791254411,-0.00396634936903491,0.79412936626866,0.94406378009765,-0.00504000878479459,0.609804588170276,0.835247496524136
"ZBTB20",-0.00735240711206434,0.444487349987498,0.496823339787021,0.00737101996814626,0.778422004072626,0.869406394159037,0.0111527998375515,0.277988148496236,0.658262737388713,-0.0378050450565236,0.694388910255032,0.951231049507369,0.0264633031743861,7.91333948028478e-12,8.68438281426124e-11,-0.106606995735699,0.0304812430379997,0.198660747183935,-0.0141008827528047,0.721776359551052,0.810926883771135,0.0203734073954809,0.177625058169226,0.465018410712693,0.0301218302614807,0.164053255235418,0.474142356171728,-0.00750384771250787,0.655778856197353,0.758997405332165,-0.00182126648326156,0.769973210550611,0.941174928923602,0.000977086889049017,0.457458969663312,0.764250863775917
"ZCCHC7",0.00638333498196203,0.000596884124375818,0.00446768891840642,0.00627464987641352,0.828509838845318,0.903192415867994,0.0156742060421518,0.145511156429943,0.560956052324128,0.139362932091046,0.089753909011091,0.43837563499684,0.0654668330093061,1.19457522512094e-09,3.79197384134068e-09,0.0331280468632793,0.69604484708587,0.856212447873391,-0.0152245988981885,0.00832365309204717,0.100950972116367,-0.0240726586103232,0.581647737794197,0.793330733782008,-0.0101170459354782,0.2480517562714,0.568585844936894,0.028424287645732,0.0416872089230351,0.132696646718379,0.0223070095571114,0.234596846681245,0.607604472002078,0.0310490790946858,0.023024615254742,0.327555371228719
"ZEB1",-0.0127852310952602,0.00589473556788768,0.0203746244756733,-0.0158115299690167,0.0478848650850286,0.191045801937176,-0.000789551149815708,0.964714845364956,0.984453256523318,0.0188604196968773,0.0471990288090437,0.360800229048113,NA,NA,NA,0.0459686188563248,0.411465297588053,0.687028053963614,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0225761834473939,0.00637346164850387,0.0456228354688252,-0.0151786794518163,0.297727315660622,0.655363176545637,0.00849864950286463,0.704857595605914,0.864512445017436
"ZEB2",0.00435859610247958,0.0134991648101517,0.0358206184332371,0.00357980009353311,0.348885516635533,0.56375237969917,-0.00718264595194743,0.203951342311995,0.591474047602982,0.00416505708434477,0.956519664901305,0.987322337241211,-0.00481139520031262,1.40490074755823e-07,2.4847004956815e-07,0.00167683705921899,0.942206906372132,0.98438188218117,-0.0132119011911644,0.045420266612858,0.204492890855583,-0.0177042916033469,0.152832435456557,0.439629104461453,-0.00629205365995969,0.861169102746202,0.948074881359799,0.0138786057048604,0.0248717914741563,0.0969219138611741,0.0080122212401233,0.353673930065537,0.720321675638947,-0.0081276300843043,0.30587595982718,0.700109899933307
"ZFAND3",-0.0168532070728211,0.0108928894357774,0.0305908644988081,-0.00160393997547298,0.630138157850326,0.784126903820181,0.0170408806899884,0.0225388391855467,0.25106620078545,0.0870990946215069,0.113399182141726,0.489571641522211,-0.0324617045141051,0.000832849402279852,0.000976601490892539,-0.00568428760530337,0.800560857261267,0.915761481142451,-0.033154399678101,0.0300579844644172,0.180548622530085,0.00358589058533643,0.982688860783392,0.998264022325069,0.0190407014071169,0.139478408877994,0.433162760490664,-0.0134566800337504,0.247102305433681,0.401368043779194,-0.00210698823839682,0.934810691481176,0.984165979798706,0.00868691345890683,0.37008092326663,0.733215870649031
"ZFAND6",-0.00609609567522784,0.263777407344785,0.326212793670432,-0.00222079225414605,0.661117798438273,0.805634797837212,0.00545341429393395,0.100008912007718,0.472231430663665,-0.013703838110114,0.0737546786682787,0.409642433960161,-0.0153392853231944,4.81825709659265e-12,6.45707305075398e-11,-0.0323458527886059,0.276393855563253,0.557988321186503,-0.012299136684778,0.174536744044548,0.382871656487315,0.020515902856792,0.352928087696965,0.640103385648464,0.0405763828469472,0.0195850169879986,0.208351244553177,-0.000729464924913714,0.157667019785403,0.307893573468574,-0.0108126228220133,0.247739702850659,0.613620758101163,-0.0120072689531021,0.03885411323269,0.378492654766722
"ZFAS1",0.00161887379061335,0.214743280041091,0.273604859636475,0.00663975830160474,0.678699988915796,0.811922397868355,0.000777859497001002,0.897998298529137,0.968455419148232,-0.0237780818431894,0.781642622183906,0.951231049507369,0.0294779023982114,1.2060229067245e-10,6.29485126924494e-10,-0.0176559944374339,0.593691426590069,0.797159724564634,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000696732255616062,0.788508312198801,0.844604591867201,0.00811025009018285,0.693526997528325,0.914912748775866,0.00593459874688972,0.784899322390924,0.898618271835607
"ZFP36L1",-0.0124931800362889,0.0180896846437354,0.043700528494185,-0.0145719293137228,0.0945164185420544,0.291457003791036,-0.00213943727896956,0.744480138654683,0.922071350150589,-0.00763062085553878,0.918745676939792,0.987322337241211,0.0484941380769843,2.24850396188383e-06,3.36489404086111e-06,0.0788879421870096,0.23999484663097,0.532971626093382,-0.00630534368255301,0.832920479138108,0.886524421819905,0.00260462542241485,0.0392047556529585,0.270173394853493,0.00415145104877365,0.279650432541432,0.596082794163514,-0.01549052744429,0.0201789770324797,0.0859584854962003,-0.0273940352844786,0.00961820944882166,0.162758138016779,-0.0107471986043561,0.59600765852674,0.825353742812766
"ZNF331",0.00644649219172755,0.273729012286305,0.335442462329036,0.00219301629299885,0.72684707160631,0.838419721942301,0.00125247196248206,0.471099507639442,0.781574650927807,-0.0221461735068149,0.854821215264489,0.977962236267704,-0.0271130880249359,3.54855293010844e-09,9.26085764686836e-09,0.0518715302682983,0.263351447906614,0.548057997358376,0.0148918930566929,0.17484202494981,0.382871656487315,0.00334249731218679,0.819377559501324,0.90877280659041,-0.00448333322208623,0.727417229723974,0.86677311884729,-0.00321246806072316,0.375621139408547,0.52562764918845,-0.00504433401962054,0.489543965067404,0.808575287276236,-0.000174347462736785,0.48528647867607,0.776910616046052
"AC023424.3",NA,NA,NA,-0.00212129421178294,0.339141942792299,0.550305793964863,0.00565616969971324,0.0528228225074526,0.323050285438589,0.00962054145846929,0.207081848880342,0.651423303513035,NA,NA,NA,-0.0114091858518737,0.700504854449686,0.85956803728334,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0120974109441679,0.00268582612646836,0.0278954427601837,-0.000611853301245219,0.994473720133007,0.996313634508831,0.00828888512569647,0.0779017536580789,0.439236727636629
"AC092821.3",NA,NA,NA,0.00745261598913403,0.575295234991136,0.752159648451249,0.00188739899869204,0.708864477557434,0.896472033424457,-0.00725962221835768,0.646559056545146,0.929056891305291,0.053442682536515,4.89872732894306e-07,8.01780228217066e-07,-0.0292486201506878,0.0988100906980352,0.347418812486361,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00968317612061311,0.571758796213634,0.688169520650481,0.0139662634460946,0.346641995968718,0.716437560370462,0.0106313632451482,0.603154665657943,0.830915665105768
"ACAP2",NA,NA,NA,-0.0129375666011343,0.162635149524353,0.389650428406236,-0.00433305997681111,0.16592179236066,0.573184373609552,-0.0122400941793476,0.694105008723015,0.951231049507369,0.0769339517700759,4.33876062608359e-09,1.09556905484589e-08,-0.016069245031938,0.0601751402488095,0.269596827086634,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0117435547663005,0.311844004454608,0.467228344605266,-0.014397780983355,0.478099246661797,0.804709502400507,-0.00722237169427444,0.552412912302529,0.807243451554355
"ACTR2",NA,NA,NA,0.00521846816298795,0.563022925349355,0.744922639692992,0.0034266997625649,0.378990056742616,0.737644061660019,0.0148863369334456,0.864413844027459,0.978522723980451,0.0138962199272396,2.28285149195994e-10,1.03522979228335e-09,-0.00309771373549505,0.145577109917442,0.416966291330116,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00681260922926033,0.199552406099827,0.353179309370163,0.0033206554468482,0.865289271987449,0.964167712347285,0.0007931273424054,0.314615506122982,0.700109899933307
"AFF1",NA,NA,NA,0.00299071812035095,0.817075000789408,0.893243009337573,0.00194370241263879,0.561943361634583,0.825839415440878,NA,NA,NA,NA,NA,NA,-0.0147356876109025,0.107366683762516,0.352520441038934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00141383560693583,0.956064451224067,0.993283676255411,0.00887028351768568,0.142108869972964,0.532604246531885
"ARL15",NA,NA,NA,-0.000322201805896448,0.631210240632313,0.784200202647528,0.0118396338498653,0.0298366329856237,0.276856199099159,NA,NA,NA,NA,NA,NA,0.0391899520661064,0.615128119868274,0.813379635856823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000854696004242539,0.864534706836388,0.964167712347285,0.0190749146433957,0.00514086055452027,0.181656308556023
"ATP8A1",NA,NA,NA,0.0104767604947139,0.0443730888249521,0.185647409462232,0.0120869815259467,0.112506029908118,0.494811968039878,NA,NA,NA,NA,NA,NA,1.71325872114194,0.0675328263059117,0.275201579499119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00983808046694858,0.233181401466454,0.605600618197049,0.0211284809953256,0.302749884917862,0.700109899933307
"B4GALT1",NA,NA,NA,0.0131998307856486,0.0199652898201689,0.123302529353475,0.00718033576863263,0.553871524375748,0.82453900411251,NA,NA,NA,-0.0392697441301273,0.000198494956773233,0.000241695139399555,-0.013177223088165,0.696209210121299,0.856212447873391,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0130617592011404,0.0724922717293477,0.189346833149964,0.00630770843938098,0.559329934420689,0.841436340494704,-0.00914419349293632,0.495235795901952,0.784525195621349
"BTBD9",NA,NA,NA,-0.00556258445906947,0.272603399892499,0.494133563271182,0.00884471313543703,0.433918508768503,0.760270125127201,-0.00688092063006848,0.954495772851191,0.987322337241211,NA,NA,NA,0.159217794918301,0.446334975072913,0.717139470956535,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00973056121520634,0.416518911167086,0.551760569823472,-0.0086507000802853,0.361158513270497,0.720321675638947,0.00878987764102934,0.122580102663753,0.513444343138989
"CBLB",NA,NA,NA,0.00832678714355516,0.211456239634962,0.433282009614336,0.00416971805326158,0.464309733270546,0.777998069384584,NA,NA,NA,NA,NA,NA,1.60655384390482,0.00662237854093149,0.0878906754838945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00641193127352232,0.399956834142725,0.759534302206618,0.0144510012846947,0.39375433436773,0.736961138507338
"CCNL1",NA,NA,NA,0.00967259352343267,0.233956921041514,0.46190676183683,0.00825521823751302,0.28483213816583,0.663755849062441,NA,NA,NA,NA,NA,NA,-0.0152585823787677,0.105303886106579,0.352520441038934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0190760285566746,0.0207206819880392,0.231345346320067,0.0194230746840594,0.0165440726898622,0.306472166222037
"CHD9",NA,NA,NA,0.00381718152476618,0.769709253801417,0.864298024713921,-0.00142381735498878,0.718907877480744,0.900609868492361,NA,NA,NA,0.0183492775631168,6.03678498228203e-10,2.22736549346268e-09,-0.00816532199580197,0.663050499448738,0.841859256823223,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00512137276648172,0.442631679130468,0.576934614368633,0.00765587266201523,0.239743383044102,0.608921133775954,0.00104490613267202,0.953568977749123,0.979575404415009
"CHST11",NA,NA,NA,-0.00703938380922553,0.122587269618023,0.329453287098438,0.000608637461152306,0.851897577787266,0.954795318924492,-0.00801106171346827,0.751860817925219,0.951231049507369,NA,NA,NA,-0.0123463527521205,0.76002104467198,0.891703835299639,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00885756452660909,0.0657833043809404,0.176434858765132,0.00839938933129812,0.649285155747601,0.884590625870848,0.0190310014862197,0.282747167327518,0.687106019527087
"CLASP2",NA,NA,NA,-0.00126824875836609,0.916757801410154,0.950941818254052,0.0021133946542846,0.408703440538486,0.749764696608462,NA,NA,NA,NA,NA,NA,0.000568399138179507,0.360646059430108,0.637107218211176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00308317480911016,0.837519197920743,0.959250493839477,0.00463441705202575,0.707887093277268,0.866298654791014
"CMTM6",NA,NA,NA,0.00320718617082027,0.13858080679532,0.351677194949436,0.00401513485195885,0.251633191358925,0.641532988603613,NA,NA,NA,-0.0436762467826328,0.0112191129907772,0.0121257079799309,-0.00676735061147213,0.758656755591035,0.89150819196988,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00232750352959536,0.167053551736209,0.320462552889108,0.0018345017254254,0.422819338941228,0.779692701867666,-0.00172057849429115,0.454820061915826,0.764250863775917
"CNOT6L",NA,NA,NA,3.50866712001199e-05,0.0816957514121647,0.270373440701566,0.000917307346787188,0.341909641164798,0.707748984509487,NA,NA,NA,NA,NA,NA,0.0850099321835228,0.0240357145105022,0.181934438911884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0107809887727052,0.0307207047292995,0.278888290241432,0.00333075626982479,0.627290117558726,0.844860349036186
"COMMD10",NA,NA,NA,0.00626322756058388,0.12576447529487,0.334492647621948,0.00967221575811268,0.0210544799129257,0.248478621241534,NA,NA,NA,NA,NA,NA,0.0379027900350055,0.116761731253298,0.36445331707229,NA,NA,NA,0.0102926698297581,0.0821491833772203,0.3448785536377,0.0158896640374772,0.0191107931343567,0.208351244553177,NA,NA,NA,-0.00143298866702129,0.911013867983645,0.978171778369423,0.00600844013581778,0.510509884492443,0.785943001368726
"COP1",NA,NA,NA,-0.00358931860824431,0.602445571480877,0.761916458049344,-0.00228973925457301,0.723944446226245,0.905497912364488,0.0278747869196908,0.545991071568125,0.863402730231107,NA,NA,NA,0.138362971003549,0.054072043915524,0.254984848461046,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00726182346635847,0.531910381468741,0.653790836628481,-0.00857302559476963,0.393799423175358,0.750962783862515,-0.00278563823708582,0.782856405873472,0.898618271835607
"CROCC",NA,NA,NA,0.0173560751058388,0.0021712958740009,0.0233414306455096,0.00484649932217944,0.10256871896307,0.478654021827659,0.00925887326268144,0.704474833161395,0.951231049507369,0.171190797076238,5.00631200490605e-05,6.49303496393876e-05,0.195859919519922,0.00667690497977462,0.0878906754838945,0.00072592392414722,0.46438809272459,0.639765440328081,0.0256004341192872,0.112178545536309,0.387223720147554,0.0625208854557441,0.141103002696788,0.434395769145626,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CYTH1",NA,NA,NA,0.00531797072850881,0.408392776177612,0.610223955137976,2.53689096525039e-06,0.925777152230284,0.971337962771086,NA,NA,NA,NA,NA,NA,-0.0416476914871729,7.63707330877414e-05,0.00418893470986261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0162812384405498,0.059177796043342,0.336145910019399,0.0135975094009756,0.270372537658008,0.676769669939605
"DIAPH2",NA,NA,NA,0.00901377675614609,0.244694133743148,0.472575842203273,0.00825559982994548,0.159459167334866,0.568799734972852,NA,NA,NA,NA,NA,NA,-0.00253846250441376,0.864035518387156,0.946900063607103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00692754215774245,0.59903630545427,0.862707870753956,-0.00182710105441092,0.957227136557071,0.979800124419004
"DLEU1",NA,NA,NA,0.00529858523951899,0.663531404180479,0.806237530354303,0.00507226398597009,0.790217171158146,0.927694236972939,NA,NA,NA,0.0209006722787422,1.00643690493282e-05,1.3962884775081e-05,0.161432151384002,0.271226152603308,0.55406906779484,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0117984902326985,0.11443395963336,0.253035905652391,0.0147150599634265,0.16619250376847,0.533472421742672,0.00975099245298054,0.460057610480402,0.76474555846931
"DPYD",NA,NA,NA,0.0230038277297664,0.000222966372218745,0.00595089558956237,0.0220138639235908,0.000612374025784884,0.0517150067918669,NA,NA,NA,NA,NA,NA,-0.0228283116927333,0.0261815431140868,0.191474351974354,NA,NA,NA,0.036765814866479,0.00267390216504768,0.0690274835625541,0.0227016252233777,0.0509590982076972,0.289540330725552,NA,NA,NA,0.0230421487637465,0.00307272381179302,0.104403795542252,0.0279751215134704,0.00260214789221326,0.14965829271927
"DRAP1",NA,NA,NA,0.01162514427138,0.00549998622673081,0.0443436389530172,0.00755338415110964,0.205086202940231,0.591474047602982,NA,NA,NA,-0.00394619423050397,2.3688679684402e-05,3.16341806705899e-05,-0.0141529862562528,9.34838160084854e-05,0.00488341648387183,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00717353579323717,0.0559293678793097,0.159877041733948,0.0135595039664525,0.0126913247593611,0.180692665180486,0.0114470644830048,0.218982092721056,0.61834715736715
"EIF4E",NA,NA,NA,-0.00194973043608081,0.590850015388224,0.759410491597944,8.57837356264615e-05,0.207583653960304,0.591474047602982,NA,NA,NA,-0.0510278036252129,0.00983687442937007,0.0106586892551149,0.0298162407612217,0.659241568878395,0.839296979940732,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00174010250591493,0.92835437437394,0.947990542104528,0.000946833920318434,0.928420306211992,0.982432800193256,-0.00560468663476654,0.367067715404386,0.732879876145587
"EIF4G3",NA,NA,NA,-0.00631746013167957,0.691833439583974,0.819607540845668,-0.0149577519427562,0.0459356596948179,0.31546592362072,NA,NA,NA,0.0437120513933804,7.36243929439501e-09,1.70331028000057e-08,0.0240898990514892,0.240687123157715,0.532971626093382,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00116818253609033,0.362208888784047,0.517696586107462,-0.00605126602724769,0.841208533546796,0.959250493839477,-0.0183354359505081,0.0817468871738667,0.446251123219659
"EPB41",NA,NA,NA,-0.0044376559229871,0.56189417054272,0.744702205479564,-0.00110586930788254,0.0426293186502239,0.308751265332743,-0.0160395299538526,0.740068277852897,0.951231049507369,-0.0209010779813217,2.67129580125324e-08,5.28089885882858e-08,-0.0148967166673899,0.216500836941656,0.510755737903218,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.25282607011112e-05,0.850404041263304,0.882916501622235,-0.00780369743141957,0.160946485450296,0.525692493165761,-0.0116695133210765,0.15492576740057,0.543683593672806
"EPS15",NA,NA,NA,0.000488504590797065,0.67491116031919,0.811922397868355,0.00471547634987159,0.326644459217485,0.692274326764808,NA,NA,NA,NA,NA,NA,1.59402113065983,0.00442048413886294,0.0751923690544799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00157365583720059,0.84946355576145,0.964167712347285,0.00769275683226236,0.52467336279472,0.794511903071065
"ERC1",NA,NA,NA,-0.000428160764355479,0.997794602976935,0.997794602976935,0.00359189287676968,0.3287869296289,0.692274326764808,-0.00266538389304762,0.723561182265655,0.951231049507369,NA,NA,NA,-0.0194878892725781,0.497826457691122,0.742104552942516,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0188465233059999,0.00891294078681053,0.0561256923459301,-0.0183096354477294,0.0829786972744106,0.380787835373673,0.000626971206092466,0.261573226687692,0.672519011179743
"EXOC4",NA,NA,NA,0.00639918617990705,0.766746443102102,0.864298024713921,0.00760162623428629,0.312929862124344,0.687928457232028,-0.0569171366746838,0.296332469935131,0.730331205430676,NA,NA,NA,0.0367254213520374,0.762944112179512,0.892939586205615,NA,NA,NA,0.0104138513604797,0.0358083461519757,0.260729520419073,1.08156000339835e-09,0.481442553886479,0.737753360760123,-0.016420678520538,0.0203413525121918,0.08622748942973,-0.0117897946013681,0.463447942969284,0.798778598944518,0.00546938659403266,0.301992477470814,0.700109899933307
"FAF1",NA,NA,NA,-0.0155392869608673,0.0683007082540644,0.239207005378488,-0.00135559574482741,0.436604123419922,0.760720721591917,NA,NA,NA,NA,NA,NA,-0.0210193032264457,0.471074416231087,0.729899201420202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0111862499708199,0.38828637236444,0.746916769574936,0.00891663816620285,0.375596960221638,0.735738508151477
"FAM172A",NA,NA,NA,-0.00573240789519763,0.06662211979181,0.23545899871626,0.00482466628967777,0.328455190335763,0.692274326764808,0.0129025503149634,0.940691922857586,0.987322337241211,-0.0173565507861907,2.99047633567651e-06,4.39836382017026e-06,0.168228241193041,0.0237323696986784,0.181934438911884,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0132772970138999,0.0302931265467032,0.109893050123118,-0.0118600467034461,0.125155472583819,0.480650272369775,0.00430179265561828,0.762178926616221,0.890021899455248
